Country Code,City,Location,Pollutant,Source Name,Unit,Value,Last Updated,Country Label,Latitude,Longitude
MK,Prilep,Prilep,PM10,eea,µg/m³,21.95,2024-09-05,"Macedonia, The former Yugoslav Rep. of",41.34300300015729,21.562862000129105
MT,Attard,Attard Station,NO2,eea,µg/m³,28.10883,2024-12-07,Malta,35.89009099973841,14.434573000194618
MX,Guanajuato,Estaci�n Cruz Roja,PM2.5,AirNow,µg/m³,43.600076,2024-12-01,Mexico,20.578558,-101.19886
MX,Nezahualcóyotl,FES Aragón,PM2.5,Sinaica Mexico,µg/m³,7.0,2024-12-07,Mexico,19.473691944444,-99.046175833333
MX,Cadereyta Jiménez,Cadereyta,PM2.5,Sinaica Mexico,µg/m³,11.0,2024-12-02,Mexico,25.600555555556006,-99.99416666666698
MX,Mexicali,Palacio Municipal,PM10,Sinaica Mexico,µg/m³,89.0,2024-10-28,Mexico,32.64002777777801,-115.47463888889
MX,Venustiano Carranza,Merced,PM10,Sinaica Mexico,µg/m³,47.0,2024-12-04,Mexico,19.424722222222,-99.119722222222
MX,Benito Juárez,Benito Juárez,PM2.5,Sinaica Mexico,µg/m³,19.0,2024-12-04,Mexico,19.371666666667,-99.159166666667
MX,San Luis De La Paz,Presidencia Municipal,PM2.5,Sinaica Mexico,µg/m³,19.932203,2024-12-01,Mexico,21.295861111111,-100.52330555556
NL,Amsterdam,Amsterdam-Vondelpark,PM10,eea,µg/m³,8.2,2024-12-07,Netherlands,52.35971400001388,4.866208000411839
NL,Amsterdam,Amsterdam-Jan van Galenstraat,NO2,eea,µg/m³,7.4,2024-12-07,Netherlands,52.374786000246935,4.86031900024369
FR,Quimper,Quimper Zola,O3,eea,µg/m³,82.9,2024-12-07,France,47.98660699972691,-4.09765799995523
FR,Vannes,Vannes UTA,NO,eea,µg/m³,4.9,2024-03-11,France,47.64892000006578,-2.7639900003799855
FR,Nevers,Nevers,PM10,eea,µg/m³,3.2,2024-12-07,France,46.996825999797785,3.1710920000123655
FR,Floirac,Floirac Branne,PM10,eea,µg/m³,6.3,2024-12-05,France,44.84340999981984,-0.5069799996193494
FR,Laval,LAVAL-La Paix,NO2,eea,µg/m³,6.3,2024-12-07,France,48.071059999775585,-0.7670800000206227
GB,London,London Haringey Priory Park South - UKA00568,O3,eea,µg/m³,69.05122,2024-12-07,United Kingdom,51.58412799971813,-0.1252540000016108
GB,Westminster,Westminster - Marylebone Road,PM10,London Air Quality Network,µg/m³,22.0,2024-10-27,United Kingdom,51.52254,-0.15459
GB,Manchester,Salford Eccles,NO2,DEFRA,µg/m³,5.0,2024-10-27,United Kingdom,53.48481,-2.334139
GB,Scunthorpe,Scunthorpe Town - UKA00381,SO2,eea,µg/m³,1.33045,2024-12-07,United Kingdom,53.58633999952715,-0.6368110004351858
GB,Scunthorpe,Scunthorpe Town - UKA00381,PM10,eea,µg/m³,19.0,2024-10-27,United Kingdom,53.58633999952715,-0.6368110004351858
GB,Inverness,Inverness - UKA00434,NO2,eea,µg/m³,2.295,2024-12-07,United Kingdom,57.48130799949637,-4.241450999599163
GB,Inverness,Inverness - UKA00434,PM2.5,eea,µg/m³,1.321,2024-12-07,United Kingdom,57.48130799949637,-4.241450999599163
GB,Leeds,Leeds Headingley Kerbside - UKA00527,NO2,eea,µg/m³,2.86875,2024-12-07,United Kingdom,53.819971999290644,-1.5763609997630645
GB,Doncaster,Doncaster A630 Cleveland Street,NO2,DEFRA,µg/m³,9.0,2024-10-27,United Kingdom,53.518868,-1.138073
GB,London,Thurrock - UKA00272,PM10,eea,µg/m³,18.0,2024-10-26,United Kingdom,51.47706999922149,0.31796900028704406
GB,Stoke-On-Trent,Stoke-on-Trent A50 Roadside - UKA00610,PM10,eea,µg/m³,19.0,2024-10-27,United Kingdom,52.98043599959371,-2.111898000293454
GB,Stockbridge,Chilbolton Observatory - UKA00614,O3,eea,µg/m³,74.83875,2024-12-07,United Kingdom,51.149616999677995,-1.4382279999584238
GB,Coventry,Coventry Allesley - UKA00592,PM10,eea,µg/m³,2.8,2024-12-07,United Kingdom,52.411562999499345,-1.560228000167018
GB,Liverpool,Wirral Tranmere - UKA00406,PM2.5,eea,µg/m³,6.0,2024-10-27,United Kingdom,53.37286999973297,-3.0227219995542067
GB,Swansea,Swansea Roadside - UKA00497,PM2.5,eea,µg/m³,3.0,2024-12-07,United Kingdom,51.63269599941536,-3.9473740004437006
GB,Banbridge,IE0106A,PM10,EEA Ireland,µg/m³,17.75,2024-01-29,United Kingdom,54.361111,-6.225
GB,Bexley,Bexley - Belvedere,NO2,London Air Quality Network,µg/m³,1.9,2024-12-07,United Kingdom,51.4906102082147,0.158914493927518
HK,Kowloon,Sham Shui Po,PM2.5,Hong Kong,µg/m³,35.7,2024-12-07,"Hong Kong, China",22.330277777777777,114.15916666666666
HR,Karlovac,KARLOVAC-1,NO2,eea,µg/m³,0.0,2024-11-29,Croatia,45.493524999759,15.56513055577773
HU,Miskolc,"""Miskolc Buza""",PM2.5,eea,µg/m³,20.0,2024-12-07,Hungary,48.106943999772746,20.790005999918233
HU,Miskolc,"""Miskolc Buza""",PM10,eea,µg/m³,22.0,2024-12-07,Hungary,48.106943999772746,20.790005999918233
HU,Pécs,"""Pecs Szabadsag""",PM10,eea,µg/m³,27.8747921,2024-12-07,Hungary,46.07111100016818,18.225286000163695
HU,Szombathely,Szombathely,NO2,hungary-nms,µg/m³,15.0,2024-12-07,Hungary,47.238944,16.620351
HU,Szolnok,Szolnok,CO,hungary-nms,µg/m³,415.0,2024-05-29,Hungary,47.17712,20.196879999999997
HU,Szolnok,Szolnok,SO2,hungary-nms,µg/m³,9.5,2024-12-07,Hungary,47.17712,20.196879999999997
HU,Kazincbarcika,Kazincbarcika,PM10,hungary-nms,µg/m³,23.0,2024-12-07,Hungary,48.247032999999995,20.61445
HU,Veszprém,Veszprém,PM2.5,hungary-nms,µg/m³,10.0,2024-12-07,Hungary,47.089574,17.905054000000003
IT,La Spezia,IT1886A,CO,EEA Italy,µg/m³,730.0,2024-01-02,Italy,44.11013,9.815833
FI,Helsinki,Kallio 2,SO2,eea,µg/m³,0.261113,2024-12-07,Finland,60.187389999815856,24.95060000011991
FI,Jyväskylä,Jyväskylä Hannikaisenkatu,PM2.5,eea,µg/m³,2.645452,2024-12-07,Finland,62.23817000020279,25.747879999943294
FR,Villeurbanne,Lyon Périphérique,NO2,eea,µg/m³,49.3,2024-12-07,France,45.774819999808635,4.898572000411539
FR,Besançon,Besancon Mégevand,NO,eea,µg/m³,37.9,2024-03-11,France,47.235973000217115,6.023611000388419
FR,Saint-Lô,Saint-Lô Eglise,NO,eea,µg/m³,17.2,2024-03-11,France,49.11639000009266,-1.084722000069518
FR,Dunkerque,Mardyck,SO2,eea,µg/m³,0.2,2024-12-07,France,51.01943000002197,2.250990000172918
FR,Savenay,SAVENAY,SO2,eea,µg/m³,1.6,2024-12-07,France,47.36074999970067,-1.9547499997471107
FR,Belfort,Belfort centre,O3,eea,µg/m³,26.5,2024-12-07,France,47.63075599974147,6.858944000363108
FR,Épernay,Rempart Perrier,PM2.5,eea,µg/m³,1.8,2024-12-05,France,49.04609999996159,3.9559109996091464
FR,Troyes,Troyes La Tour,NO2,eea,µg/m³,2.7,2024-12-07,France,48.30166600026662,4.076944000245313
FR,Châlons-En-Champagne,CHALONS,NO2,eea,µg/m³,2.3,2024-12-07,France,48.96222299995448,4.360000000371248
FR,Metz,Metz- Pont Grilles,NO2,eea,µg/m³,8.3,2024-12-07,France,49.12508000010211,6.181219000343986
FR,Maubeuge,Maubeuge Joyeuse,NO2,eea,µg/m³,4.0,2024-12-07,France,50.27935999981521,3.9769099997244184
FR,Lisieux,Lisieux,NO,eea,µg/m³,10.5,2024-03-11,France,49.147223999955635,0.22722199966736098
FR,Le Mans,GUEDOU,NO2,eea,µg/m³,3.4,2024-12-07,France,47.98892000006442,0.19598300032215263
FR,Poitiers,Poitiers Centre  Augouard,CO,eea,µg/m³,161.0,2024-12-07,France,46.58399999992892,0.3455820002935599
FR,Amiens,TRAFIC AMIENS,PM2.5,eea,µg/m³,8.4,2024-12-07,France,49.877220000238864,2.282499999679778
FR,Calais,Calais Berthelot,PM2.5,eea,µg/m³,11.9,2024-12-07,France,50.947290000026065,1.8430800000784526
FR,Douai,Douai Theuriet,PM2.5,eea,µg/m³,8.1,2024-12-07,France,50.37822000019202,3.065859999609541
FR,Roussillon,ROUSSILLON,NO2,eea,µg/m³,20.7,2024-12-07,France,45.36782000014534,4.805146999759017
FR,Saint-Quentin,P. Roth St Quentin,NO2,eea,µg/m³,4.7,2024-12-07,France,49.85133400021084,3.2840000003134184
FR,Clermont-Ferrand,Montferrand,PM10,eea,µg/m³,1.7,2024-12-07,France,45.7972800002671,3.113833000221961
FR,Mulhouse,Mulhouse Nord,NO2,eea,µg/m³,26.5,2024-12-05,France,47.757434999743786,7.347294000103539
FR,Mulhouse,Mulhouse Sud 2,NO2,eea,µg/m³,8.9,2024-12-07,France,47.73741500027474,7.309075000270878
FR,Angoulême,Square Pablo Casals,PM2.5,eea,µg/m³,4.7,2024-12-07,France,45.64742699984042,0.16716199982046992
FR,Grenoble,Grenoble Les Frenes,PM2.5,eea,µg/m³,10.2,2024-12-07,France,45.16190000031158,5.735600000054799
FR,Grenoble,Grenoble Les Frenes,O3,eea,µg/m³,1.4,2024-12-07,France,45.16190000031158,5.735600000054799
FR,Colmar,Colmar Centre,NO2,eea,µg/m³,18.4,2024-07-30,France,48.074642000044044,7.350666999722242
FR,Saint-Amand-Les-Eaux,Saint Amand,NO,eea,µg/m³,4.8,2024-03-11,France,50.45647000016905,3.427940000270445
FR,Saint-Nazaire,LEON BLUM,O3,eea,µg/m³,76.7,2024-12-07,France,47.264120000018075,-2.249857999845733
FR,Chamonix-Mont-Blanc,BOSSONS,NO2,eea,µg/m³,37.3,2024-12-07,France,45.90722299981236,6.84583299985817
FR,Nord,FR11007,NO2,EEA France,µg/m³,44.8,2024-01-12,France,50.6408018273658,3.07477152078998
FR,Tours,La Bruyère,NO,eea,µg/m³,4.5,2024-03-11,France,47.41908299971269,0.6829439998174496
FR,Bourges,Leblanc,PM10,eea,µg/m³,3.2,2024-12-07,France,47.08278000000045,2.405332999566499
FR,Nice,NICE ARSON,NO,eea,µg/m³,18.8,2024-03-11,France,43.702076000066626,7.286255999915251
FR,Nice,NICE ARSON,O3,eea,µg/m³,19.4,2024-12-07,France,43.702076000066626,7.286255999915251
FR,Champigny-Sur-Marne,CHAMPIGNY-SUR-MARNE,NO2,eea,µg/m³,8.5,2024-12-07,France,48.81638700018852,2.517500000250933
FR,Montlhéry,RN20 - MONTLHERY,NO,eea,µg/m³,95.4,2024-03-11,France,48.6409299998147,2.2687200004265597
FR,Saint-Junien,ST JUNIEN - Fontaine,NO,eea,µg/m³,0.9,2024-03-11,France,45.88485000013934,0.89843099970453
FR,Poitiers,Poitiers-Le Nain,NO,eea,µg/m³,34.2,2024-03-11,France,46.591232000116015,0.34039000025941196
FR,Poitiers,Les Couronneries,NO,eea,µg/m³,4.6,2024-03-11,France,46.58696000009186,0.3584579997235412
FR,Mérignac,MERIGNAC,NO2,eea,µg/m³,2.9,2024-12-07,France,44.84137300016613,-0.6510679997143803
FR,Bayonne,SAINT-CROUTS,NO,eea,µg/m³,3.2,2024-03-11,France,43.47981999995059,-1.4891570004380286
FR,Saint-Jean-De-La-Ruelle,St Jean de la Ruelle,PM2.5,eea,µg/m³,1.0,2024-12-07,France,47.91030000020504,1.8734310003922647
FR,Nîmes,Nimes Gauzy,PM10,eea,µg/m³,12.6,2024-12-07,France,43.83440000024367,4.3743999997655765
FR,Castres,Stade Travet CASTRES,O3,eea,µg/m³,13.2,2024-12-07,France,43.61049699972671,2.2301500000663044
FR,Toulouse,TRAFIC_TOULOUSE,NO2,eea,µg/m³,16.6,2024-12-07,France,43.643943999839024,1.4682439996381662
FR,Montauban,Montauban,NO,eea,µg/m³,1.3,2024-03-11,France,44.012855999860335,1.3753051995567598
FR,Rouen,Espace du Palais,O3,eea,µg/m³,66.6,2024-12-07,France,49.44235600018479,1.0937889998627024
FR,Salon-De-Provence,SALON,O3,eea,µg/m³,45.6,2024-12-07,France,43.639003999818094,5.101096999756598
FR,Avignon,Avignon Rocade De Gaulle,NO2,eea,µg/m³,54.7,2024-12-07,France,43.931400000209464,4.826874999795343
IS,Reykjavík,Portable Farstöð 1,PM10,Umhverfisstofnun,µg/m³,5.2,2024-11-20,Iceland,64.142,-21.946
IT,Civitavecchia,S.Agostino,O3,ARPALAZIO,µg/m³,57.0,2024-12-05,Italy,42.159946999999995,11.742631000000001
IT,Roma,Arenula,PM10,ARPALAZIO,µg/m³,24.0,2024-12-04,Italy,41.894020000000005,12.475368000000001
IT,Roma,Francia,PM2.5,ARPALAZIO,µg/m³,18.0,2024-12-04,Italy,41.947447,12.469588
IT,Frosinone,Alatri,NOX,ARPALAZIO,µg/m³,32.0,2024-12-05,Italy,41.73,13.338333
IT,Viterbo,Acquapendente,O3,ARPALAZIO,µg/m³,52.0,2024-12-05,Italy,42.736649,11.876578
IT,Latina,Via Tasso,NO2,ARPALAZIO,µg/m³,52.0,2024-12-05,Italy,41.464025,12.913039000000001
IT,Latina,Via Tasso,NOX,ARPALAZIO,µg/m³,71.0,2024-12-05,Italy,41.464025,12.913039000000001
IT,Roma,Cavaliere,NOX,ARPALAZIO,µg/m³,15.0,2024-12-05,Italy,41.929383,12.658363
IT,Viterbo,Civita Castellana,NO2,ARPALAZIO,µg/m³,4.0,2024-12-05,Italy,42.3018,12.4132
CO,Itagüí,ITA-CONC - Itagüí - I.E. Concejo Municipal de Itagüí,PM2.5,Medellin,µg/m³,16.0,2024-09-05,Colombia,6.1684971,-75.6443558
CZ,Pardubice,Pardubice Dukla,PM2.5,eea,µg/m³,7.8,2024-12-07,Czech Republic,50.02403640733767,15.763548851105888
CZ,Opava,Opava-Katerinky,NO,eea,µg/m³,1.6,2024-03-11,Czech Republic,49.944988250993006,17.909530640077875
CZ,Brno,Brno-Uvoz,CO,eea,µg/m³,784.0,2024-12-07,Czech Republic,49.19808959963543,16.593643188058994
CZ,Brno,Brno-Turany,SO2,eea,µg/m³,1.3,2024-12-07,Czech Republic,49.14897155761374,16.696216583055968
CZ,Kladno,Kladno-Svermov,NO,eea,µg/m³,1.0,2024-03-11,Czech Republic,50.1674118040827,14.106047630204246
CZ,Ústí Nad Labem,Usti n.L.-Kockov,NO,eea,µg/m³,1.9,2024-03-11,Czech Republic,50.68352508533943,14.041194916195638
CZ,Ústí Nad Labem,Usti n.L.-mesto,PM10,eea,µg/m³,26.4,2024-12-07,Czech Republic,50.66109466570924,14.04306316405159
DE,Spremberg,Spremberg,NO2,eea,µg/m³,3.0,2024-12-07,Germany,51.564499999956375,14.376399999636918
DE,Eisenhüttenstadt,Eisenhüttenstadt,O3,eea,µg/m³,26.0,2024-12-07,Germany,52.14626399984409,14.638166000292758
DE,Neu-Ulm,Neu-Ulm/Gabelsbergerstraße,NO2,eea,µg/m³,29.63,2024-12-07,Germany,48.39707899982625,10.008293000270534
DE,Leipzig,Leipzig Lützner Str.,NO2,eea,µg/m³,10.97,2024-12-07,Germany,51.33587199980039,12.334685999865968
DE,Kaiserslautern,Kaiserslautern-Rathausplatz,NO,eea,µg/m³,3.60884905,2024-03-11,Germany,49.44599999971896,7.767299999653306
DE,Kaiserslautern,Kaiserslautern-Rathausplatz,PM2.5,eea,µg/m³,1.9485,2024-12-07,Germany,49.44599999971896,7.767299999653306
DE,Göttingen,Göttingen,O3,eea,µg/m³,54.893898,2024-12-07,Germany,51.551069999988485,9.949759999862723
DE,Lüneburg,Lüneburger Heide,PM10,eea,µg/m³,12.0310993,2024-12-07,Germany,53.24695999976129,10.456500000180874
DE,Wolfsburg,Wolfsburg Heßlinger Straße,PM2.5,eea,µg/m³,5.86574,2024-12-07,Germany,52.42788600017582,10.79368299960462
ES,Lugo,LUGO-FINGOY,PM2.5,eea,µg/m³,4.0,2024-12-07,Spain,42.99790000003549,-7.550899999722156
ES,Ourense,GOMEZ FRANQUEIRA,PM2.5,eea,µg/m³,14.0,2024-12-07,Spain,42.353000000118136,-7.877899999817373
ES,Parla,PARLA,NO2,eea,µg/m³,16.0,2024-12-07,Spain,40.233560000226824,-3.7694000000344468
ES,Getafe,GETAFE,PM2.5,eea,µg/m³,7.0,2024-12-07,Spain,40.3145179997149,-3.7168679999477794
ES,Alcalá De Henares,ALCALÁ DE HENARES,CO,eea,µg/m³,500.0,2024-12-07,Spain,40.4793280001707,-3.377948999949266
ES,Funes,FUNES,NO,eea,µg/m³,1.0,2024-02-22,Spain,42.30700000009857,-1.809999999678177
ES,Tudela,TUDELA II,PM2.5,eea,µg/m³,2.0,2024-12-07,Spain,42.05999999976913,-1.6010000003590477
ES,Tudela,TUDELA II,NO,eea,µg/m³,3.0,2024-02-22,Spain,42.05999999976913,-1.6010000003590477
ES,Beasain,BEASAIN,PM2.5,eea,µg/m³,6.0,2024-12-07,Spain,43.04810999998455,-2.191379999689508
ES,Alfaro,ALFARO,CO,eea,µg/m³,400.0,2024-02-26,Spain,42.175999999798584,-1.7439999996095104
ES,Cartagena,ALUMBRES,O3,eea,µg/m³,7.8,2024-12-07,Spain,37.60203200015384,-0.914360999809302
ES,Lorca,LORCA,CO,eea,µg/m³,10.0,2024-12-07,Spain,37.6878369999224,-1.7027820002519598
ES,Molina De Segura,MOLINA DE SEGURA,PM2.5,eea,µg/m³,3.0,2024-12-07,Spain,38.05737300030347,-1.204813000349298
ES,Murcia,SAN BASILIO,O3,eea,µg/m³,69.3,2024-08-31,Spain,37.99229999989609,-1.1458999999998907
FI,Helsinki,Vartiokylä Huivipolku,PM2.5,eea,µg/m³,2.9199,2024-12-07,Finland,60.223929999968256,25.102440000281153
FI,Tampere,Kaleva,O3,eea,µg/m³,26.9953671,2024-12-07,Finland,61.49910000008054,23.802210000408156
ES,Manresa,MANRESA (PL. D'ESPANYA),NO2,eea,µg/m³,17.0,2024-12-07,Spain,41.730280261306206,1.8253064234486942
ES,Salamanca,SALAMANCA 6,PM10,eea,µg/m³,1.0,2024-12-07,Spain,40.960833330000625,-5.639722219587579
ES,Aranda De Duero,ARANDA DE DUERO 2,PM10,eea,µg/m³,5.0,2024-12-07,Spain,41.66555554983708,-3.6888888798691224
ES,Huesca,HUESCA,O3,eea,µg/m³,30.0,2024-12-07,Spain,42.13611000032519,-0.4038899996721575
ES,Madrid,ES1563A,O3,EEA Spain,µg/m³,25.0,2024-01-29,Spain,40.4791699994696,-3.37778
ES,Bailén,BAILÉN,CO,eea,µg/m³,465.0,2024-12-07,Spain,38.09292999978484,-3.783919999977688
ES,Córdoba,ES1971A,NO2,EEA Spain,µg/m³,0.0,2024-01-01,Spain,38.1379299994781,-4.90397
ES,Armilla,CIUDAD DEPORTIVA,SO2,eea,µg/m³,5.0,2024-12-07,Spain,37.13556000032518,-3.619250000417219
ES,Málaga,EL ATABAL,PM10,eea,µg/m³,8.91,2024-12-07,Spain,36.72956000009593,-4.46552999980159
ES,Córdoba,AVDA. AL-NASIR,NO2,eea,µg/m³,17.0,2024-12-07,Spain,37.89260000025267,-4.7800999996323466
ES,Cádiz,AVDA. MARCONI,NO,eea,µg/m³,4.0,2024-02-21,Spain,36.50602000006999,-6.268569999982116
ES,Níjar,LA JOYA,SO2,eea,µg/m³,3.0,2024-12-07,Spain,36.95000000005038,-1.961479999989308
ES,Gijón,MONTEVIL,PM2.5,eea,µg/m³,5.0,2024-12-07,Spain,43.516599999790635,-5.67069999962795
ES,Avilés,MATADERO,PM10,eea,µg/m³,49.0,2024-12-07,Spain,43.57920000015704,-5.927300000188912
ES,Sevilla,CENTRO,CO,eea,µg/m³,463.0,2024-12-07,Spain,37.38807999999821,-5.991490000062966
ES,Palos De La Frontera,PALOS,PM10,eea,µg/m³,11.9,2024-12-07,Spain,37.219250000344246,-6.888580000101254
ES,San Roque,SAN ROQUE (S6),PM10,eea,µg/m³,14.95,2024-12-07,Spain,36.212039999739446,-5.430270000269588
ES,Córdoba,ASOMADILLA,SO2,eea,µg/m³,4.0,2024-12-07,Spain,37.90274000026574,-4.779579999948666
ES,Huelva,ES1658A,PM10,EEA Spain,µg/m³,22.1,2024-01-29,Spain,37.2714799994822,-6.92462
ES,La Rioja,ES1746A,O3,EEA Spain,µg/m³,18.0,2024-01-29,Spain,42.3416699994653,-2.23167
ES,Almonte,MATALASCAÑAS,PM10,eea,µg/m³,2.14,2024-12-07,Spain,37.01610000014102,-6.570420000018501
ES,Huelva,LA ORDEN,SO2,eea,µg/m³,0.0,2024-12-07,Spain,37.279640000075936,-6.938070000107011
ES,Sevilla,LA RANILLA,NO2,eea,µg/m³,28.0,2024-12-07,Spain,37.38425000021731,-5.959619999807679
ES,Algeciras,E4:RINCONCILLO,NO,eea,µg/m³,4.0,2024-02-21,Spain,36.16170000001886,-5.44260000007662
ES,Alcantarilla,ALCANTARILLA,NO,eea,µg/m³,4.0,2024-02-20,Spain,37.975555550016225,-1.2308333295778884
ES,Madrid,CUATRO CAMINOS-PABLO IGLESIAS,PM10,eea,µg/m³,21.0,2024-12-07,Spain,40.44527776982108,-3.7063888799689946
ES,Toledo,TOLEDO2,SO2,eea,µg/m³,2.0,2024-12-07,Spain,39.868100000100455,-4.020800000165341
ES,Madrid,EL PARDO,NO,eea,µg/m³,1.0,2024-03-05,Spain,40.51805554995301,-3.7744444401050794
ES,Madrid,ENSANCHE DE VALLECAS,NO,eea,µg/m³,1.0,2024-03-05,Spain,40.3727777702012,-3.6119444396910185
ES,Madrid,PLAZA DEL CARMEN,O3,eea,µg/m³,1.0,2024-12-07,Spain,40.41916666016447,-3.703333329700339
ES,Cartagena,MOMPEAN,NO2,eea,µg/m³,6.2,2024-08-30,Spain,37.60305555012307,-0.9752777696550525
ES,Madrid,ES1612A,NO,EEA Spain,µg/m³,2.0,2024-01-01,Spain,40.4477799994697,-3.86722
ES,Zaragoza,LAS FUENTES,PM2.5,eea,µg/m³,4.51,2024-12-07,Spain,41.64221999968232,-0.861940000050717
ES,Zaragoza,LAS FUENTES,O3,eea,µg/m³,17.9,2024-12-07,Spain,41.64221999968232,-0.861940000050717
ES,Guadalajara,GUADALAJARA,NO2,eea,µg/m³,21.0,2024-12-07,Spain,40.62979999968121,-3.171600000000481
ES,Teguise,COSTA TEGUISE,SO2,eea,µg/m³,8.0,2024-12-07,Spain,28.990309999633332,-13.516550000163296
ES,Arrecife,ARRECIFE,NO2,eea,µg/m³,6.0,2024-12-07,Spain,28.97699000030685,-13.547584000367408
ES,Candelaria,DEPÓSITO LA GUANCHA-CANDELARIA,NO,eea,µg/m³,1.0,2024-03-03,Spain,28.38016000020401,-16.36832999967424
ES,Granadilla De Abona,MÉDANO,SO2,eea,µg/m³,0.0,2024-12-07,Spain,28.04733199989322,-16.536048999886628
ES,Candelaria,IGUESTE,O3,eea,µg/m³,89.0,2024-12-07,Spain,28.380537000273126,-16.371986000048476
ES,Arona,EL RÍO,O3,eea,µg/m³,64.0,2024-12-07,Spain,28.1450929997199,-16.523687000292544
ES,Arona,GALLETAS,PM10,eea,µg/m³,13.0,2024-12-07,Spain,28.007737999615482,-16.655913000385684
ES,Valladolid,ENERGYWORKS-VA 2,NO,eea,µg/m³,2.0,2024-01-30,Spain,41.68333332986407,-4.741111110363531
ES,A Coruña,ES0094A,O3,EEA Spain,µg/m³,75.0,2024-01-29,Spain,43.40555554946389,-7.98888888
ES,A Coruña,ES0094A,SO2,EEA Spain,µg/m³,3.6,2024-01-29,Spain,43.40555554946389,-7.98888888
DE,Oberhausen,Oberhausen Duisburger Straße,PM10,eea,µg/m³,6.289,2024-12-07,Germany,51.478441999734855,6.842516000315965
DE,Leverkusen,Leverkusen-Manfort,NO,eea,µg/m³,0.763,2024-03-11,Germany,51.028931000106084,7.004975999648738
DE,Mainz,Mainz-Parcusstraße,CO,eea,µg/m³,257.147,2024-12-07,Germany,50.001025999772615,8.261131000031199
DE,Itzehoe,Itzehoe,PM10,eea,µg/m³,11.444,2024-12-07,Germany,53.92441800014807,9.530301999585726
DE,Filderstadt,Bernhausen,NO2,eea,µg/m³,23.339,2024-12-07,Germany,48.6775199997656,9.22940300012656
EE,Kohtla-Järve,"""Kohtla-Järve""",O3,eea,µg/m³,26.1034,2024-12-07,Estonia,59.40972518967773,27.27862166957997
ES,Gijón,CONSTITUCIÓN,PM10,eea,µg/m³,29.0,2024-12-07,Spain,43.529900000007785,-5.6734999998595255
ES,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),NO,eea,µg/m³,4.0,2024-02-21,Spain,41.426077199739154,2.1479920317282684
ES,Berga,BERGA (POLIESPORTIU),NO,eea,µg/m³,1.0,2024-12-07,Spain,42.09791019287135,1.848237223633007
ES,Valencia,VALÈNCIA-VIVERS,NO2,eea,µg/m³,13.0,2024-12-07,Spain,39.47805555020155,-0.3683333296605195
ES,Valencia,VALÈNCIA - MOLÍ DEL SOL,NO2,eea,µg/m³,15.0,2024-12-07,Spain,39.48110000007909,-0.40830000008180417
ES,León,BARRIO PINILLA,CO,eea,µg/m³,100.0,2024-12-07,Spain,42.60389999975156,-5.587200000357726
ES,León,LEÓN 4,NO2,eea,µg/m³,4.0,2024-12-07,Spain,42.5753000002096,-5.566400000434084
ES,Ávila,ÁVILA 2,O3,eea,µg/m³,44.0,2024-12-07,Spain,40.664720000111636,-4.7008299999483985
DE,Schwabach,Schwabach/Angerstraße,NO2,eea,µg/m³,12.94,2024-12-07,Germany,49.32272999979548,11.027919999919533
DE,Speyer,Speyer-Nord,NO2,eea,µg/m³,14.6058,2024-12-07,Germany,49.35112399989331,8.423000000433499
DE,Pirmasens,Pirmasens-Innenstadt,NO2,eea,µg/m³,4.330685,2024-12-07,Germany,49.19199600001357,7.614573000285578
DE,Suhl,Suhl F.-König-Str,NO2,eea,µg/m³,8.05348,2024-12-07,Germany,50.611530000249815,10.693091999590123
DE,Duisburg,Duisburg-Bruckhausen,PM2.5,eea,µg/m³,4.796,2024-12-07,Germany,51.48549199998248,6.735431000060821
DE,Duisburg,Duisburg-Bruckhausen,PM10,eea,µg/m³,6.885,2024-12-07,Germany,51.48549199998248,6.735431000060821
DE,Duisburg,Duisburg-Bruckhausen,SO2,eea,µg/m³,1.581,2024-12-07,Germany,51.48549199998248,6.735431000060821
DE,Heppenheim,Heppenheim Lehrstraße,PM10,eea,µg/m³,9.0683,2024-12-07,Germany,49.643238000255906,8.641999999681365
DE,Netphen,Netphen Rothaargebirge,PM2.5,eea,µg/m³,4.145,2024-12-07,Germany,50.93032899999905,8.191907000306745
DE,Netphen,Netphen Rothaargebirge,NO2,eea,µg/m³,2.931,2024-12-07,Germany,50.93032899999905,8.191907000306745
DE,Neuwied,Neuwied-Hafenstraße,CO,eea,µg/m³,209.373,2024-12-07,Germany,50.42468500000246,7.481378000071871
DE,Passau,Passau/Stelzhamerstraße,NO2,eea,µg/m³,38.19,2024-12-07,Germany,48.57362899971191,13.42203900011266
DE,Heilbronn,Heilbronn,NO,eea,µg/m³,2.5,2024-03-11,Germany,49.16550799980083,9.224786000027677
DE,Augsburg,Augsburg/LfU,NO,eea,µg/m³,0.86,2024-03-11,Germany,48.32601300022512,10.90305099988239
DE,Greiz,Greiz Mollbergstr.,O3,eea,µg/m³,41.122036,2024-12-07,Germany,50.65586100019264,12.205198999905033
DE,Schweinfurt,Schweinfurt/Obertor,NO,eea,µg/m³,5.69,2024-03-11,Germany,50.048397000249594,10.232076000196951
DE,Erfurt,Erfurt Bautzener Weg,O3,eea,µg/m³,61.3062935,2024-12-07,Germany,50.993127000269205,11.056578000214598
DE,Darmstadt,Darmstadt,PM10,eea,µg/m³,8.34695,2024-12-07,Germany,49.87230299993746,8.664619000020453
